station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-03-28,00:00 - 00:30,00:00 - 00:30,2.8,3.0,2.7,98.0,0.0,1.1,326.0,3.6,1019.0,0.0
Girona,2026-03-28,00:30 - 01:00,00:30 - 01:00,2.9,3.1,2.5,99.0,0.0,1.1,320.0,6.5,1019.1,0.0
Girona,2026-03-28,01:00 - 01:30,01:00 - 01:30,2.8,3.1,2.5,99.0,0.0,2.2,278.0,6.5,1019.0,0.0
Girona,2026-03-28,01:30 - 02:00,01:30 - 02:00,2.5,2.7,2.4,99.0,0.0,1.8,229.0,5.0,1018.8,0.0
Girona,2026-03-28,02:00 - 02:30,02:00 - 02:30,2.5,2.6,2.4,100.0,0.0,2.5,331.0,5.8,1018.5,0.0
Girona,2026-03-28,02:30 - 03:00,02:30 - 03:00,2.4,2.7,2.2,100.0,0.0,3.6,277.0,9.4,1018.4,0.0
Girona,2026-03-28,03:00 - 03:30,03:00 - 03:30,2.6,3.0,2.4,100.0,0.0,2.5,36.0,6.8,1018.4,0.0
Girona,2026-03-28,03:30 - 04:00,03:30 - 04:00,2.7,2.9,2.5,99.0,0.0,2.5,275.0,7.2,1018.4,0.0
Girona,2026-03-28,04:00 - 04:30,04:00 - 04:30,2.4,2.6,2.1,99.0,0.0,1.4,284.0,5.8,1018.4,0.0
Girona,2026-03-28,04:30 - 05:00,04:30 - 05:00,2.1,2.5,1.9,100.0,0.0,2.9,354.0,7.9,1018.5,0.0
Girona,2026-03-28,05:00 - 05:30,05:00 - 05:30,2.3,2.6,2.1,100.0,0.0,2.9,258.0,6.8,1018.4,0.0
Girona,2026-03-28,05:30 - 06:00,05:30 - 06:00,1.9,2.2,1.5,100.0,0.0,2.9,263.0,5.4,1018.6,8.0
Girona,2026-03-28,06:00 - 06:30,06:00 - 06:30,2.2,2.6,1.7,100.0,0.0,2.9,274.0,5.8,1019.1,36.0
