station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-03-28,00:00 - 00:30,00:00 - 00:30,2.8,3.0,2.7,98.0,0.0,1.1,326.0,3.6,1019.0,0.0
Girona,2026-03-28,00:30 - 01:00,00:30 - 01:00,2.9,3.1,2.5,99.0,0.0,1.1,320.0,6.5,1019.1,0.0
Girona,2026-03-28,01:00 - 01:30,01:00 - 01:30,2.8,3.1,2.5,99.0,0.0,2.2,278.0,6.5,1019.0,0.0
Girona,2026-03-28,01:30 - 02:00,01:30 - 02:00,2.5,2.7,2.4,99.0,0.0,1.8,229.0,5.0,1018.8,0.0
Girona,2026-03-28,02:00 - 02:30,02:00 - 02:30,2.5,2.6,2.4,100.0,0.0,2.5,331.0,5.8,1018.5,0.0
Girona,2026-03-28,02:30 - 03:00,02:30 - 03:00,2.4,2.7,2.2,100.0,0.0,3.6,277.0,9.4,1018.4,0.0
Girona,2026-03-28,03:00 - 03:30,03:00 - 03:30,2.6,3.0,2.4,100.0,0.0,2.5,36.0,6.8,1018.4,0.0
Girona,2026-03-28,03:30 - 04:00,03:30 - 04:00,2.7,2.9,2.5,99.0,0.0,2.5,275.0,7.2,1018.4,0.0
Girona,2026-03-28,04:00 - 04:30,04:00 - 04:30,2.4,2.6,2.1,99.0,0.0,1.4,284.0,5.8,1018.4,0.0
Girona,2026-03-28,04:30 - 05:00,04:30 - 05:00,2.1,2.5,1.9,100.0,0.0,2.9,354.0,7.9,1018.5,0.0
Girona,2026-03-28,05:00 - 05:30,05:00 - 05:30,2.3,2.6,2.1,100.0,0.0,2.9,258.0,6.8,1018.4,0.0
Girona,2026-03-28,05:30 - 06:00,05:30 - 06:00,1.9,2.2,1.5,100.0,0.0,2.9,263.0,5.4,1018.6,8.0
Girona,2026-03-28,06:00 - 06:30,06:00 - 06:30,2.2,2.6,1.7,100.0,0.0,2.9,274.0,5.8,1019.1,36.0
Girona,2026-03-28,06:30 - 07:00,06:30 - 07:00,3.8,5.5,2.6,98.0,0.0,3.2,289.0,7.9,1019.2,158.0
Girona,2026-03-28,07:00 - 07:30,07:00 - 07:30,7.0,8.2,5.5,81.0,0.0,1.8,254.0,7.2,1019.2,268.0
Girona,2026-03-28,07:30 - 08:00,07:30 - 08:00,9.9,11.1,8.2,69.0,0.0,2.2,135.0,7.6,1019.0,356.0
Girona,2026-03-28,08:00 - 08:30,08:00 - 08:30,11.7,12.7,11.2,61.0,0.0,2.9,202.0,7.2,1019.0,456.0
Girona,2026-03-28,08:30 - 09:00,08:30 - 09:00,12.8,13.1,12.5,58.0,0.0,5.8,171.0,13.7,1019.1,557.0
Girona,2026-03-28,09:00 - 09:30,09:00 - 09:30,14.3,15.0,13.2,53.0,0.0,3.6,154.0,7.9,1019.0,635.0
Girona,2026-03-28,09:30 - 10:00,09:30 - 10:00,15.8,16.6,15.1,48.0,0.0,4.0,175.0,10.4,1018.7,717.0
Girona,2026-03-28,10:00 - 10:30,10:00 - 10:30,16.6,17.3,16.1,46.0,0.0,7.9,117.0,17.3,1018.5,816.0
