station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-05-27,00:00 - 00:30,00:00 - 00:30,11.5,11.8,11.0,95.0,0.0
Fornells de la Selva,2026-05-27,00:30 - 01:00,00:30 - 01:00,11.1,11.4,10.7,96.0,0.0
Fornells de la Selva,2026-05-27,01:00 - 01:30,01:00 - 01:30,11.1,11.4,10.7,96.0,0.0
Fornells de la Selva,2026-05-27,01:30 - 02:00,01:30 - 02:00,11.0,11.2,10.7,96.0,0.0
Fornells de la Selva,2026-05-27,02:00 - 02:30,02:00 - 02:30,11.0,11.3,10.7,96.0,0.0
Fornells de la Selva,2026-05-27,02:30 - 03:00,02:30 - 03:00,10.3,10.7,10.0,97.0,0.0
Fornells de la Selva,2026-05-27,03:00 - 03:30,03:00 - 03:30,10.3,10.4,10.1,97.0,0.0
Fornells de la Selva,2026-05-27,03:30 - 04:00,03:30 - 04:00,9.7,10.2,9.3,97.0,0.0
Fornells de la Selva,2026-05-27,04:00 - 04:30,04:00 - 04:30,9.6,9.8,9.3,98.0,0.0
Fornells de la Selva,2026-05-27,04:30 - 05:00,04:30 - 05:00,9.7,10.6,9.3,98.0,0.0
Fornells de la Selva,2026-05-27,05:00 - 05:30,05:00 - 05:30,12.3,14.1,10.6,95.0,0.0
Fornells de la Selva,2026-05-27,05:30 - 06:00,05:30 - 06:00,14.1,15.7,13.0,89.0,0.0
Fornells de la Selva,2026-05-27,06:00 - 06:30,06:00 - 06:30,17.4,18.5,15.8,77.0,0.0
Fornells de la Selva,2026-05-27,06:30 - 07:00,06:30 - 07:00,19.1,20.0,18.1,71.0,0.0
Fornells de la Selva,2026-05-27,07:00 - 07:30,07:00 - 07:30,20.3,20.9,19.9,69.0,0.0
Fornells de la Selva,2026-05-27,07:30 - 08:00,07:30 - 08:00,22.0,23.9,20.8,59.0,0.0
Fornells de la Selva,2026-05-27,08:00 - 08:30,08:00 - 08:30,24.0,25.6,23.1,54.0,0.0
Fornells de la Selva,2026-05-27,08:30 - 09:00,08:30 - 09:00,26.5,27.2,25.8,47.0,0.0
Fornells de la Selva,2026-05-27,09:00 - 09:30,09:00 - 09:30,27.9,28.6,27.0,43.0,0.0
Fornells de la Selva,2026-05-27,09:30 - 10:00,09:30 - 10:00,28.8,29.3,28.1,40.0,0.0
Fornells de la Selva,2026-05-27,10:00 - 10:30,10:00 - 10:30,30.1,30.9,29.1,38.0,0.0
Fornells de la Selva,2026-05-27,10:30 - 11:00,10:30 - 11:00,30.5,31.4,29.8,34.0,0.0
Fornells de la Selva,2026-05-27,11:00 - 11:30,11:00 - 11:30,31.1,32.0,30.7,32.0,0.0
Fornells de la Selva,2026-05-27,11:30 - 12:00,11:30 - 12:00,32.0,33.2,31.3,30.0,0.0
Fornells de la Selva,2026-05-27,12:00 - 12:30,12:00 - 12:30,32.6,33.1,32.0,28.0,0.0
Fornells de la Selva,2026-05-27,12:30 - 13:00,12:30 - 13:00,33.1,33.4,32.9,28.0,0.0
