station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-08-06,00:00 - 00:30,00:00 - 00:30,23.1,23.1,23.1,89.0,0.0,2.2,268.0,5.0,1017.8,0.0
Girona,2026-08-06,00:30 - 01:00,00:30 - 01:00,23.1,23.2,23.0,89.0,0.0,1.8,271.0,4.7,1017.7,0.0
Girona,2026-08-06,01:00 - 01:30,01:00 - 01:30,22.9,23.0,22.8,89.0,0.0,0.4,264.0,2.5,1017.8,0.0
Girona,2026-08-06,01:30 - 02:00,01:30 - 02:00,22.8,22.9,22.7,91.0,0.0,,,,1017.7,0.0
Girona,2026-08-06,02:00 - 02:30,02:00 - 02:30,22.6,22.7,22.5,92.0,0.0,2.9,268.0,5.0,1017.7,0.0
Girona,2026-08-06,02:30 - 03:00,02:30 - 03:00,22.4,22.6,22.1,92.0,0.0,0.7,248.0,3.2,1017.9,0.0
Girona,2026-08-06,03:00 - 03:30,03:00 - 03:30,22.0,22.1,21.9,94.0,0.0,1.1,262.0,4.0,1017.9,0.0
Girona,2026-08-06,03:30 - 04:00,03:30 - 04:00,21.6,21.8,21.4,96.0,0.0,,,,1018.0,0.0
Girona,2026-08-06,04:00 - 04:30,04:00 - 04:30,21.1,21.4,20.8,99.0,0.0,0.4,281.0,2.5,1018.1,0.0
Girona,2026-08-06,04:30 - 05:00,04:30 - 05:00,20.7,20.8,20.6,100.0,0.0,0.0,282.0,2.2,1018.3,5.0
Girona,2026-08-06,05:00 - 05:30,05:00 - 05:30,21.1,21.6,20.7,98.0,0.0,1.4,269.0,3.2,1018.6,33.0
Girona,2026-08-06,05:30 - 06:00,05:30 - 06:00,22.3,23.3,21.7,92.0,0.0,0.7,223.0,1.8,1018.8,81.0
Girona,2026-08-06,06:00 - 06:30,06:00 - 06:30,23.9,24.6,23.4,82.0,0.0,0.7,266.0,2.9,1018.8,148.0
Girona,2026-08-06,06:30 - 07:00,06:30 - 07:00,25.7,26.8,24.7,72.0,0.0,1.8,263.0,4.3,1018.9,277.0
Girona,2026-08-06,07:00 - 07:30,07:00 - 07:30,28.1,28.6,26.8,57.0,0.0,4.3,38.0,13.3,1018.9,368.0
Girona,2026-08-06,07:30 - 08:00,07:30 - 08:00,29.1,29.7,28.3,51.0,0.0,5.4,17.0,14.0,1018.9,465.0
Girona,2026-08-06,08:00 - 08:30,08:00 - 08:30,30.4,31.4,29.7,47.0,0.0,5.4,27.0,11.9,1018.9,547.0
Girona,2026-08-06,08:30 - 09:00,08:30 - 09:00,31.4,32.4,30.8,43.0,0.0,5.4,33.0,13.0,1018.7,634.0
Girona,2026-08-06,09:00 - 09:30,09:00 - 09:30,32.4,32.9,31.6,41.0,0.0,3.2,336.0,10.4,1018.6,674.0
Girona,2026-08-06,09:30 - 10:00,09:30 - 10:00,33.0,33.6,32.6,39.0,0.0,5.0,111.0,12.2,1018.3,798.0
Girona,2026-08-06,10:00 - 10:30,10:00 - 10:30,33.0,33.8,32.5,39.0,0.0,4.3,237.0,9.7,1018.2,517.0
Girona,2026-08-06,10:30 - 11:00,10:30 - 11:00,33.7,34.2,32.5,38.0,0.0,3.6,164.0,13.7,1018.0,618.0
Girona,2026-08-06,11:00 - 11:30,11:00 - 11:30,34.6,35.4,34.0,35.0,0.0,5.8,165.0,16.6,1017.5,743.0
Girona,2026-08-06,11:30 - 12:00,11:30 - 12:00,35.4,36.0,34.8,34.0,0.0,6.5,167.0,20.2,1017.1,913.0
Girona,2026-08-06,12:00 - 12:30,12:00 - 12:30,35.9,36.4,35.3,35.0,0.0,7.9,188.0,18.7,1016.8,940.0
Girona,2026-08-06,12:30 - 13:00,12:30 - 13:00,35.4,36.2,34.3,38.0,0.0,10.8,202.0,24.8,1016.6,757.0
Girona,2026-08-06,13:00 - 13:30,13:00 - 13:30,35.2,35.7,34.7,40.0,0.0,11.9,185.0,24.8,1016.4,885.0
Girona,2026-08-06,13:30 - 14:00,13:30 - 14:00,34.8,35.4,34.0,41.0,0.0,12.6,168.0,26.6,1016.3,693.0
Girona,2026-08-06,14:00 - 14:30,14:00 - 14:30,32.7,34.0,28.5,45.0,0.0,11.2,177.0,37.1,1016.9,109.0
