station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-06-06,00:00 - 00:30,00:00 - 00:30,14.6,15.0,14.3,97.0,0.0,1.8,268.0,3.6,1016.8,0.0
Girona,2026-06-06,00:30 - 01:00,00:30 - 01:00,14.0,14.3,13.7,100.0,0.0,1.8,271.0,4.7,1016.7,0.0
Girona,2026-06-06,01:00 - 01:30,01:00 - 01:30,13.7,13.8,13.6,100.0,0.0,3.6,255.0,5.8,1016.7,0.0
Girona,2026-06-06,01:30 - 02:00,01:30 - 02:00,13.4,13.7,13.1,100.0,0.0,3.2,255.0,5.4,1016.6,0.0
Girona,2026-06-06,02:00 - 02:30,02:00 - 02:30,12.7,13.1,12.5,100.0,0.0,0.7,303.0,3.6,1016.8,0.0
Girona,2026-06-06,02:30 - 03:00,02:30 - 03:00,12.6,12.8,12.4,100.0,0.0,2.9,257.0,6.5,1016.8,0.0
Girona,2026-06-06,03:00 - 03:30,03:00 - 03:30,12.5,12.7,12.4,100.0,0.0,3.2,278.0,6.5,1016.8,0.0
Girona,2026-06-06,03:30 - 04:00,03:30 - 04:00,12.2,12.3,12.2,100.0,0.0,3.6,260.0,8.6,1016.6,0.0
Girona,2026-06-06,04:00 - 04:30,04:00 - 04:30,12.6,12.7,12.4,100.0,0.0,4.3,239.0,7.6,1016.6,4.0
Girona,2026-06-06,04:30 - 05:00,04:30 - 05:00,12.8,13.1,12.7,100.0,0.0,3.2,341.0,9.0,1016.8,28.0
Girona,2026-06-06,05:00 - 05:30,05:00 - 05:30,13.7,14.9,12.9,100.0,0.0,3.6,121.0,7.6,1017.0,107.0
Girona,2026-06-06,05:30 - 06:00,05:30 - 06:00,16.2,17.6,14.9,90.0,0.0,3.6,131.0,10.4,1017.2,235.0
Girona,2026-06-06,06:00 - 06:30,06:00 - 06:30,17.9,18.9,17.4,78.0,0.0,5.0,176.0,11.2,1017.3,281.0
Girona,2026-06-06,06:30 - 07:00,06:30 - 07:00,19.5,20.4,18.7,70.0,0.0,3.6,211.0,10.8,1017.5,414.0
Girona,2026-06-06,07:00 - 07:30,07:00 - 07:30,21.1,21.6,20.4,64.0,0.0,2.9,146.0,9.0,1017.5,464.0
Girona,2026-06-06,07:30 - 08:00,07:30 - 08:00,21.7,22.2,21.3,60.0,0.0,3.6,170.0,11.2,1017.7,583.0
Girona,2026-06-06,08:00 - 08:30,08:00 - 08:30,22.4,23.0,21.7,58.0,0.0,3.2,177.0,9.4,1017.7,641.0
Girona,2026-06-06,08:30 - 09:00,08:30 - 09:00,23.0,23.5,22.3,55.0,0.0,2.9,8.0,7.6,1017.6,731.0
Girona,2026-06-06,09:00 - 09:30,09:00 - 09:30,24.1,24.7,23.3,52.0,0.0,2.5,232.0,7.2,1017.6,860.0
Girona,2026-06-06,09:30 - 10:00,09:30 - 10:00,24.7,25.0,24.4,50.0,0.0,3.2,322.0,10.1,1017.7,785.0
Girona,2026-06-06,10:00 - 10:30,10:00 - 10:30,24.9,25.3,24.7,50.0,0.0,4.0,337.0,6.8,1017.8,625.0
Girona,2026-06-06,10:30 - 11:00,10:30 - 11:00,25.4,25.8,25.2,49.0,0.0,2.9,321.0,7.6,1018.0,523.0
