station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-04-16,00:00 - 00:30,00:00 - 00:30,5.9,6.6,5.7,95.0,0.0
Fornells de la Selva,2026-04-16,00:30 - 01:00,00:30 - 01:00,6.2,6.6,5.9,96.0,0.0
Fornells de la Selva,2026-04-16,01:00 - 01:30,01:00 - 01:30,5.7,6.2,5.4,96.0,0.0
Fornells de la Selva,2026-04-16,01:30 - 02:00,01:30 - 02:00,5.2,5.7,5.0,96.0,0.0
Fornells de la Selva,2026-04-16,02:00 - 02:30,02:00 - 02:30,5.3,5.7,4.6,96.0,0.0
Fornells de la Selva,2026-04-16,02:30 - 03:00,02:30 - 03:00,4.9,5.1,4.6,97.0,0.0
Fornells de la Selva,2026-04-16,03:00 - 03:30,03:00 - 03:30,4.8,5.2,4.4,97.0,0.0
Fornells de la Selva,2026-04-16,03:30 - 04:00,03:30 - 04:00,5.0,5.2,4.7,97.0,0.0
Fornells de la Selva,2026-04-16,04:00 - 04:30,04:00 - 04:30,4.8,5.3,4.5,97.0,0.0
Fornells de la Selva,2026-04-16,04:30 - 05:00,04:30 - 05:00,4.4,4.8,4.0,97.0,0.0
Fornells de la Selva,2026-04-16,05:00 - 05:30,05:00 - 05:30,4.3,4.7,4.0,97.0,0.0
Fornells de la Selva,2026-04-16,05:30 - 06:00,05:30 - 06:00,5.3,6.0,4.5,98.0,0.0
Fornells de la Selva,2026-04-16,06:00 - 06:30,06:00 - 06:30,6.7,8.2,5.7,98.0,0.0
Fornells de la Selva,2026-04-16,06:30 - 07:00,06:30 - 07:00,8.7,9.5,7.9,97.0,0.0
Fornells de la Selva,2026-04-16,07:00 - 07:30,07:00 - 07:30,10.2,11.1,9.5,92.0,0.0
Fornells de la Selva,2026-04-16,07:30 - 08:00,07:30 - 08:00,12.5,13.4,11.3,83.0,0.0
Fornells de la Selva,2026-04-16,08:00 - 08:30,08:00 - 08:30,14.4,15.7,13.5,76.0,0.0
