station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-09-01,00:00 - 00:30,00:00 - 00:30,19.0,19.3,18.6,73.0,0.0
Fornells de la Selva,2026-09-01,00:30 - 01:00,00:30 - 01:00,18.6,18.7,18.4,74.0,0.0
Fornells de la Selva,2026-09-01,01:00 - 01:30,01:00 - 01:30,18.6,18.7,18.4,74.0,0.0
Fornells de la Selva,2026-09-01,01:30 - 02:00,01:30 - 02:00,18.6,18.9,18.5,74.0,0.0
Fornells de la Selva,2026-09-01,02:00 - 02:30,02:00 - 02:30,19.2,19.5,19.0,72.0,0.0
Fornells de la Selva,2026-09-01,02:30 - 03:00,02:30 - 03:00,19.7,19.8,19.6,72.0,0.0
Fornells de la Selva,2026-09-01,03:00 - 03:30,03:00 - 03:30,19.2,19.8,18.6,75.0,0.0
Fornells de la Selva,2026-09-01,03:30 - 04:00,03:30 - 04:00,18.2,18.5,17.9,78.0,0.0
Fornells de la Selva,2026-09-01,04:00 - 04:30,04:00 - 04:30,17.7,17.8,17.6,80.0,0.0
Fornells de la Selva,2026-09-01,04:30 - 05:00,04:30 - 05:00,17.6,17.8,17.3,80.0,0.0
Fornells de la Selva,2026-09-01,05:00 - 05:30,05:00 - 05:30,17.7,18.0,17.3,81.0,0.0
Fornells de la Selva,2026-09-01,05:30 - 06:00,05:30 - 06:00,18.7,19.6,18.0,78.0,0.0
Fornells de la Selva,2026-09-01,06:00 - 06:30,06:00 - 06:30,20.0,20.4,19.7,74.0,0.0
Fornells de la Selva,2026-09-01,06:30 - 07:00,06:30 - 07:00,20.6,21.1,20.4,73.0,0.0
Fornells de la Selva,2026-09-01,07:00 - 07:30,07:00 - 07:30,22.6,23.8,21.2,68.0,0.0
Fornells de la Selva,2026-09-01,07:30 - 08:00,07:30 - 08:00,24.8,25.9,23.8,60.0,0.0
Fornells de la Selva,2026-09-01,08:00 - 08:30,08:00 - 08:30,26.2,27.0,25.7,51.0,0.0
Fornells de la Selva,2026-09-01,08:30 - 09:00,08:30 - 09:00,27.7,28.1,27.3,44.0,0.0
Fornells de la Selva,2026-09-01,09:00 - 09:30,09:00 - 09:30,28.5,29.6,27.9,46.0,0.0
Fornells de la Selva,2026-09-01,09:30 - 10:00,09:30 - 10:00,29.3,30.0,28.7,45.0,0.0
Fornells de la Selva,2026-09-01,10:00 - 10:30,10:00 - 10:30,30.0,31.1,29.0,43.0,0.0
Fornells de la Selva,2026-09-01,10:30 - 11:00,10:30 - 11:00,31.1,31.7,30.5,42.0,0.0
Fornells de la Selva,2026-09-01,11:00 - 11:30,11:00 - 11:30,30.6,31.5,30.1,44.0,0.0
Fornells de la Selva,2026-09-01,11:30 - 12:00,11:30 - 12:00,31.0,31.5,30.5,43.0,0.0
Fornells de la Selva,2026-09-01,12:00 - 12:30,12:00 - 12:30,31.0,31.5,30.4,44.0,0.0
Fornells de la Selva,2026-09-01,12:30 - 13:00,12:30 - 13:00,30.8,31.5,29.4,44.0,0.0
Fornells de la Selva,2026-09-01,13:00 - 13:30,13:00 - 13:30,30.0,30.7,29.3,47.0,0.0
Fornells de la Selva,2026-09-01,13:30 - 14:00,13:30 - 14:00,29.7,30.5,28.9,50.0,0.0
Fornells de la Selva,2026-09-01,14:00 - 14:30,14:00 - 14:30,29.3,29.8,28.6,53.0,0.0
Fornells de la Selva,2026-09-01,14:30 - 15:00,14:30 - 15:00,28.8,29.4,28.2,55.0,0.0
