station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-02-24,00:00 - 00:30,00:00 - 00:30,4.0,4.6,3.6,95.0,0.0
Fornells de la Selva,2026-02-24,00:30 - 01:00,00:30 - 01:00,3.7,4.2,3.3,96.0,0.0
Fornells de la Selva,2026-02-24,01:00 - 01:30,01:00 - 01:30,3.5,3.8,3.4,96.0,0.0
Fornells de la Selva,2026-02-24,01:30 - 02:00,01:30 - 02:00,3.4,3.6,3.0,96.0,0.0
Fornells de la Selva,2026-02-24,02:00 - 02:30,02:00 - 02:30,2.7,3.0,2.5,97.0,0.0
Fornells de la Selva,2026-02-24,02:30 - 03:00,02:30 - 03:00,2.7,3.1,2.4,97.0,0.0
Fornells de la Selva,2026-02-24,03:00 - 03:30,03:00 - 03:30,2.3,2.6,2.0,97.0,0.0
Fornells de la Selva,2026-02-24,03:30 - 04:00,03:30 - 04:00,1.8,2.4,1.5,97.0,0.0
Fornells de la Selva,2026-02-24,04:00 - 04:30,04:00 - 04:30,1.7,1.9,1.5,97.0,0.0
Fornells de la Selva,2026-02-24,04:30 - 05:00,04:30 - 05:00,1.7,1.8,1.6,97.0,0.0
Fornells de la Selva,2026-02-24,05:00 - 05:30,05:00 - 05:30,1.6,1.8,1.2,97.0,0.0
Fornells de la Selva,2026-02-24,05:30 - 06:00,05:30 - 06:00,1.3,1.5,1.2,97.0,0.0
Fornells de la Selva,2026-02-24,06:00 - 06:30,06:00 - 06:30,1.3,1.7,1.1,97.0,0.0
Fornells de la Selva,2026-02-24,06:30 - 07:00,06:30 - 07:00,1.1,1.7,0.8,97.0,0.0
Fornells de la Selva,2026-02-24,07:00 - 07:30,07:00 - 07:30,2.2,3.5,1.4,97.0,0.0
Fornells de la Selva,2026-02-24,07:30 - 08:00,07:30 - 08:00,4.4,5.3,3.7,97.0,0.0
Fornells de la Selva,2026-02-24,08:00 - 08:30,08:00 - 08:30,6.4,7.1,5.4,92.0,0.0
Fornells de la Selva,2026-02-24,08:30 - 09:00,08:30 - 09:00,8.9,10.8,7.1,85.0,0.0
Fornells de la Selva,2026-02-24,09:00 - 09:30,09:00 - 09:30,11.7,13.4,10.7,77.0,0.0
Fornells de la Selva,2026-02-24,09:30 - 10:00,09:30 - 10:00,14.1,15.6,13.2,67.0,0.0
Fornells de la Selva,2026-02-24,10:00 - 10:30,10:00 - 10:30,15.9,16.4,15.7,63.0,0.0
Fornells de la Selva,2026-02-24,10:30 - 11:00,10:30 - 11:00,17.0,17.8,16.3,58.0,0.0
Fornells de la Selva,2026-02-24,11:00 - 11:30,11:00 - 11:30,18.6,19.4,17.8,53.0,0.0
Fornells de la Selva,2026-02-24,11:30 - 12:00,11:30 - 12:00,19.8,20.1,19.4,49.0,0.0
Fornells de la Selva,2026-02-24,12:00 - 12:30,12:00 - 12:30,20.0,20.6,19.6,49.0,0.0
Fornells de la Selva,2026-02-24,12:30 - 13:00,12:30 - 13:00,20.7,21.1,20.5,51.0,0.0
Fornells de la Selva,2026-02-24,13:00 - 13:30,13:00 - 13:30,21.4,21.7,21.1,48.0,0.0
Fornells de la Selva,2026-02-24,13:30 - 14:00,13:30 - 14:00,20.8,21.1,20.5,52.0,0.0
Fornells de la Selva,2026-02-24,14:00 - 14:30,14:00 - 14:30,20.6,20.7,20.4,52.0,0.0
Fornells de la Selva,2026-02-24,14:30 - 15:00,14:30 - 15:00,20.0,20.5,19.5,55.0,0.0
Fornells de la Selva,2026-02-24,15:00 - 15:30,15:00 - 15:30,19.5,19.7,19.3,57.0,0.0
