station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-04-03,00:00 - 00:30,00:00 - 00:30,5.3,5.7,4.8,98.0,0.0,1.8,286.0,7.2,1016.6,0.0
Girona,2026-04-03,00:30 - 01:00,00:30 - 01:00,4.6,4.9,4.4,99.0,0.0,2.9,254.0,7.2,1016.5,0.0
Girona,2026-04-03,01:00 - 01:30,01:00 - 01:30,4.2,4.6,3.8,100.0,0.0,2.5,325.0,6.8,1016.5,0.0
Girona,2026-04-03,01:30 - 02:00,01:30 - 02:00,3.9,4.2,3.5,100.0,0.0,2.5,266.0,6.8,1016.5,0.0
Girona,2026-04-03,02:00 - 02:30,02:00 - 02:30,3.6,3.8,3.2,100.0,0.0,1.4,304.0,5.0,1016.4,0.0
Girona,2026-04-03,02:30 - 03:00,02:30 - 03:00,3.0,3.3,2.8,100.0,0.0,2.2,294.0,7.6,1016.3,0.0
Girona,2026-04-03,03:00 - 03:30,03:00 - 03:30,2.7,3.0,2.4,100.0,0.0,1.4,335.0,6.1,1016.3,0.0
Girona,2026-04-03,03:30 - 04:00,03:30 - 04:00,2.3,2.5,2.1,100.0,0.0,1.1,267.0,5.0,1016.6,0.0
Girona,2026-04-03,04:00 - 04:30,04:00 - 04:30,2.2,2.4,1.8,100.0,0.0,1.4,349.0,6.1,1016.8,0.0
Girona,2026-04-03,04:30 - 05:00,04:30 - 05:00,2.1,2.3,1.9,100.0,0.0,1.4,323.0,5.0,1017.1,0.0
Girona,2026-04-03,05:00 - 05:30,05:00 - 05:30,1.7,2.1,1.5,100.0,0.0,1.8,233.0,6.8,1017.3,0.0
Girona,2026-04-03,05:30 - 06:00,05:30 - 06:00,2.0,2.3,1.7,100.0,0.0,1.8,299.0,4.7,1017.7,22.0
Girona,2026-04-03,06:00 - 06:30,06:00 - 06:30,3.2,4.6,2.3,100.0,0.0,1.4,355.0,5.8,1018.2,104.0
Girona,2026-04-03,06:30 - 07:00,06:30 - 07:00,5.5,6.4,4.7,86.0,0.0,2.5,270.0,8.6,1018.4,200.0
Girona,2026-04-03,07:00 - 07:30,07:00 - 07:30,8.0,10.3,6.5,73.0,0.0,1.4,204.0,5.8,1018.6,291.0
Girona,2026-04-03,07:30 - 08:00,07:30 - 08:00,11.0,11.9,10.2,60.0,0.0,1.8,148.0,4.7,1018.7,403.0
Girona,2026-04-03,08:00 - 08:30,08:00 - 08:30,12.8,14.1,11.8,54.0,0.0,2.2,137.0,5.0,1019.0,501.0
Girona,2026-04-03,08:30 - 09:00,08:30 - 09:00,15.0,16.1,14.0,47.0,0.0,4.0,169.0,11.5,1019.1,594.0
Girona,2026-04-03,09:00 - 09:30,09:00 - 09:30,16.5,17.0,16.3,38.0,0.0,10.1,208.0,20.2,1019.3,679.0
Girona,2026-04-03,09:30 - 10:00,09:30 - 10:00,17.0,17.7,16.5,37.0,0.0,11.9,213.0,21.6,1019.3,749.0
Girona,2026-04-03,10:00 - 10:30,10:00 - 10:30,17.9,18.3,17.4,33.0,0.0,9.7,217.0,19.1,1019.5,803.0
Girona,2026-04-03,10:30 - 11:00,10:30 - 11:00,18.6,18.9,18.1,30.0,0.0,9.4,219.0,18.7,1019.3,848.0
Girona,2026-04-03,11:00 - 11:30,11:00 - 11:30,19.2,19.8,18.5,30.0,0.0,6.8,187.0,17.6,1019.2,875.0
Girona,2026-04-03,11:30 - 12:00,11:30 - 12:00,19.6,20.1,19.1,28.0,0.0,7.2,233.0,13.0,1019.0,886.0
Girona,2026-04-03,12:00 - 12:30,12:00 - 12:30,20.0,20.4,19.5,27.0,0.0,5.4,248.0,13.0,1018.7,884.0
