station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-09-05,00:00 - 00:30,00:00 - 00:30,19.9,20.1,19.8,99.0,0.0,0.7,299.0,2.5,1019.7,0.0
Girona,2026-09-05,00:30 - 01:00,00:30 - 01:00,19.6,19.8,19.4,99.0,0.0,1.1,306.0,4.3,1019.7,0.0
Girona,2026-09-05,01:00 - 01:30,01:00 - 01:30,19.3,19.4,19.1,100.0,0.0,0.7,354.0,2.9,1019.7,0.0
Girona,2026-09-05,01:30 - 02:00,01:30 - 02:00,18.9,19.1,18.6,100.0,0.0,0.7,274.0,2.5,1019.7,0.0
Girona,2026-09-05,02:00 - 02:30,02:00 - 02:30,18.5,18.6,18.3,100.0,0.0,0.7,269.0,4.0,1019.8,0.0
Girona,2026-09-05,02:30 - 03:00,02:30 - 03:00,18.1,18.3,17.9,100.0,0.0,0.0,260.0,1.4,1019.8,0.0
Girona,2026-09-05,03:00 - 03:30,03:00 - 03:30,17.9,17.9,17.7,100.0,0.0,0.7,260.0,2.5,1019.8,0.0
Girona,2026-09-05,03:30 - 04:00,03:30 - 04:00,17.6,17.7,17.4,100.0,0.0,0.0,260.0,1.4,1019.8,0.0
Girona,2026-09-05,04:00 - 04:30,04:00 - 04:30,17.4,17.5,17.2,100.0,0.0,0.0,356.0,2.5,1019.8,0.0
Girona,2026-09-05,04:30 - 05:00,04:30 - 05:00,17.3,17.4,17.2,100.0,0.0,0.7,264.0,3.6,1019.9,0.0
Girona,2026-09-05,05:00 - 05:30,05:00 - 05:30,17.1,17.2,17.0,100.0,0.0,0.4,253.0,2.2,1020.2,3.0
Girona,2026-09-05,05:30 - 06:00,05:30 - 06:00,17.2,17.9,17.0,100.0,0.0,0.0,254.0,1.1,1020.5,36.0
Girona,2026-09-05,06:00 - 06:30,06:00 - 06:30,19.0,20.0,18.0,98.0,0.0,0.0,254.0,1.1,1020.7,82.0
Girona,2026-09-05,06:30 - 07:00,06:30 - 07:00,20.8,22.1,20.0,91.0,0.0,0.4,241.0,3.2,1020.8,128.0
