station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-01-22,00:00 - 00:30,00:00 - 00:30,10.9,11.0,10.7,76.0,0.0,10.4,197.0,22.7,994.4,0.0
Girona,2026-01-22,00:30 - 01:00,00:30 - 01:00,10.9,11.1,10.8,77.0,0.0,10.4,205.0,23.8,994.3,0.0
Girona,2026-01-22,01:00 - 01:30,01:00 - 01:30,11.0,11.1,10.9,78.0,0.0,10.4,194.0,21.6,993.9,0.0
Girona,2026-01-22,01:30 - 02:00,01:30 - 02:00,10.6,10.9,10.3,80.0,0.0,7.2,213.0,15.8,994.0,0.0
Girona,2026-01-22,02:00 - 02:30,02:00 - 02:30,10.1,10.3,9.5,83.0,0.0,5.0,191.0,11.9,993.9,0.0
Girona,2026-01-22,02:30 - 03:00,02:30 - 03:00,8.9,9.4,8.4,90.0,0.0,1.8,127.0,5.8,993.9,0.0
Girona,2026-01-22,03:00 - 03:30,03:00 - 03:30,8.5,8.8,8.4,93.0,0.0,2.9,104.0,7.2,993.8,0.0
Girona,2026-01-22,03:30 - 04:00,03:30 - 04:00,8.4,8.9,7.9,94.0,0.0,1.8,29.0,6.5,993.9,0.0
Girona,2026-01-22,04:00 - 04:30,04:00 - 04:30,7.8,8.0,7.6,98.0,0.0,3.2,7.0,7.6,994.2,0.0
Girona,2026-01-22,04:30 - 05:00,04:30 - 05:00,7.9,8.1,7.6,97.0,0.0,1.8,8.0,6.5,994.2,0.0
Girona,2026-01-22,05:00 - 05:30,05:00 - 05:30,7.6,7.7,7.5,98.0,0.0,1.4,304.0,4.3,994.3,0.0
Girona,2026-01-22,05:30 - 06:00,05:30 - 06:00,7.7,7.8,7.6,96.0,0.0,2.5,252.0,4.3,994.5,0.0
Girona,2026-01-22,06:00 - 06:30,06:00 - 06:30,7.9,8.0,7.7,97.0,0.3,1.8,282.0,3.6,994.7,0.0
Girona,2026-01-22,06:30 - 07:00,06:30 - 07:00,7.9,7.9,7.8,99.0,0.0,1.1,342.0,5.4,994.9,0.0
Girona,2026-01-22,07:00 - 07:30,07:00 - 07:30,8.1,8.1,7.9,100.0,0.2,3.2,303.0,7.6,995.1,2.0
Girona,2026-01-22,07:30 - 08:00,07:30 - 08:00,8.1,8.1,8.0,98.0,0.1,3.6,303.0,8.6,995.2,12.0
Girona,2026-01-22,08:00 - 08:30,08:00 - 08:30,8.2,8.2,8.1,98.0,0.0,2.5,279.0,6.5,995.5,17.0
Girona,2026-01-22,08:30 - 09:00,08:30 - 09:00,8.2,8.4,8.2,100.0,0.0,1.1,292.0,5.4,995.7,28.0
Girona,2026-01-22,09:00 - 09:30,09:00 - 09:30,8.6,8.8,8.4,99.0,0.0,1.4,123.0,4.3,995.8,45.0
Girona,2026-01-22,09:30 - 10:00,09:30 - 10:00,9.2,9.5,8.8,94.0,0.0,5.8,149.0,10.4,996.2,40.0
Girona,2026-01-22,10:00 - 10:30,10:00 - 10:30,9.6,9.7,9.5,86.0,0.0,7.9,147.0,13.7,996.8,57.0
Girona,2026-01-22,10:30 - 11:00,10:30 - 11:00,9.9,10.0,9.7,84.0,0.0,6.1,166.0,14.0,997.2,77.0
Girona,2026-01-22,11:00 - 11:30,11:00 - 11:30,10.1,10.3,10.0,85.0,0.0,3.6,194.0,9.4,997.3,101.0
Girona,2026-01-22,11:30 - 12:00,11:30 - 12:00,10.3,10.6,10.1,82.0,0.0,6.5,245.0,11.9,997.4,115.0
