station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-04-29,00:00 - 00:30,00:00 - 00:30,11.9,12.2,11.7,96.0,0.0
Fornells de la Selva,2026-04-29,00:30 - 01:00,00:30 - 01:00,12.4,12.7,12.2,96.0,0.0
Fornells de la Selva,2026-04-29,01:00 - 01:30,01:00 - 01:30,12.9,13.1,12.7,95.0,0.0
Fornells de la Selva,2026-04-29,01:30 - 02:00,01:30 - 02:00,13.1,13.3,13.0,94.0,0.0
Fornells de la Selva,2026-04-29,02:00 - 02:30,02:00 - 02:30,13.4,13.5,13.3,92.0,0.0
Fornells de la Selva,2026-04-29,02:30 - 03:00,02:30 - 03:00,13.6,13.8,13.5,91.0,0.0
Fornells de la Selva,2026-04-29,03:00 - 03:30,03:00 - 03:30,13.2,13.7,12.5,93.0,0.0
Fornells de la Selva,2026-04-29,03:30 - 04:00,03:30 - 04:00,12.4,12.5,12.3,95.0,0.0
Fornells de la Selva,2026-04-29,04:00 - 04:30,04:00 - 04:30,12.3,12.6,11.9,96.0,0.0
Fornells de la Selva,2026-04-29,04:30 - 05:00,04:30 - 05:00,12.1,12.4,11.8,97.0,0.0
Fornells de la Selva,2026-04-29,05:00 - 05:30,05:00 - 05:30,12.5,12.7,12.3,97.0,0.0
Fornells de la Selva,2026-04-29,05:30 - 06:00,05:30 - 06:00,13.1,13.7,12.7,97.0,0.0
Fornells de la Selva,2026-04-29,06:00 - 06:30,06:00 - 06:30,14.3,15.2,13.7,93.0,0.0
Fornells de la Selva,2026-04-29,06:30 - 07:00,06:30 - 07:00,15.5,16.0,15.3,88.0,0.0
Fornells de la Selva,2026-04-29,07:00 - 07:30,07:00 - 07:30,16.3,17.0,15.8,86.0,0.0
Fornells de la Selva,2026-04-29,07:30 - 08:00,07:30 - 08:00,17.2,17.5,17.0,82.0,0.0
Fornells de la Selva,2026-04-29,08:00 - 08:30,08:00 - 08:30,18.1,18.4,17.7,76.0,0.0
Fornells de la Selva,2026-04-29,08:30 - 09:00,08:30 - 09:00,19.5,20.1,18.4,70.0,0.0
Fornells de la Selva,2026-04-29,09:00 - 09:30,09:00 - 09:30,19.5,20.0,18.9,70.0,0.0
Fornells de la Selva,2026-04-29,09:30 - 10:00,09:30 - 10:00,20.6,21.2,19.8,65.0,0.0
Fornells de la Selva,2026-04-29,10:00 - 10:30,10:00 - 10:30,21.7,22.0,21.2,59.0,0.0
Fornells de la Selva,2026-04-29,10:30 - 11:00,10:30 - 11:00,21.1,22.1,20.3,62.0,0.0
Fornells de la Selva,2026-04-29,11:00 - 11:30,11:00 - 11:30,21.3,21.8,20.9,61.0,0.0
Fornells de la Selva,2026-04-29,11:30 - 12:00,11:30 - 12:00,22.1,23.5,21.1,61.0,0.0
Fornells de la Selva,2026-04-29,12:00 - 12:30,12:00 - 12:30,22.5,23.8,21.9,59.0,0.0
Fornells de la Selva,2026-04-29,12:30 - 13:00,12:30 - 13:00,23.3,24.0,22.7,55.0,0.0
Fornells de la Selva,2026-04-29,13:00 - 13:30,13:00 - 13:30,23.3,23.7,22.7,54.0,0.0
Fornells de la Selva,2026-04-29,13:30 - 14:00,13:30 - 14:00,23.4,24.0,23.0,48.0,0.0
Fornells de la Selva,2026-04-29,14:00 - 14:30,14:00 - 14:30,23.9,24.4,23.6,41.0,0.0
