station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-03-04,00:00 - 00:30,00:00 - 00:30,11.5,11.7,11.4,88.0,0.0,4.7,11.0,12.6,1023.9,0.0
Girona,2026-03-04,00:30 - 01:00,00:30 - 01:00,11.7,11.7,11.6,88.0,0.0,5.0,9.0,12.2,1023.8,0.0
Girona,2026-03-04,01:00 - 01:30,01:00 - 01:30,11.7,11.8,11.7,87.0,0.0,5.4,2.0,12.2,1023.6,0.0
Girona,2026-03-04,01:30 - 02:00,01:30 - 02:00,12.2,12.5,11.9,85.0,0.0,5.4,17.0,17.6,1023.1,0.0
Girona,2026-03-04,02:00 - 02:30,02:00 - 02:30,12.6,12.8,12.4,83.0,0.0,6.8,26.0,20.5,1022.8,0.0
Girona,2026-03-04,02:30 - 03:00,02:30 - 03:00,12.7,12.9,12.7,83.0,0.0,8.3,11.0,19.4,1022.6,0.0
Girona,2026-03-04,03:00 - 03:30,03:00 - 03:30,12.9,13.0,12.9,83.0,0.0,8.6,2.0,19.8,1022.6,0.0
Girona,2026-03-04,03:30 - 04:00,03:30 - 04:00,13.0,13.1,13.0,83.0,0.0,7.6,19.0,18.7,1022.7,0.0
Girona,2026-03-04,04:00 - 04:30,04:00 - 04:30,13.1,13.2,13.1,82.0,0.0,7.2,15.0,18.0,1022.6,0.0
Girona,2026-03-04,04:30 - 05:00,04:30 - 05:00,13.1,13.1,13.0,83.0,0.0,7.6,19.0,18.4,1022.6,0.0
Girona,2026-03-04,05:00 - 05:30,05:00 - 05:30,13.1,13.1,13.0,83.0,0.0,7.9,11.0,16.6,1022.5,0.0
